fid,month,year,site,water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,water.vvha,water.plif,water.tlh,water.path,
78,10,2012,2,20,1.00E-05,3,1,NA,0,0,0,0,20,21,NA,NA,NA,NA,
78,10,2012,2,20,1.00E-06,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
78,10,2012,2,20,1.00E-07,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
79,10,2012,2,20,1.00E-01,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,
79,10,2012,2,20,1.00E-02,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,
79,10,2012,2,20,1.00E-03,3,1,NA,1,0,0,0,20,21,NA,NA,NA,NA,
79,10,2012,2,20,1.00E-04,1,0,NA,1,0,0,0,20,21,NA,NA,NA,NA,
79,10,2012,2,20,1.00E-05,1,0,NA,1,0,0,0,20,21,NA,NA,NA,NA,
79,10,2012,2,20,1.00E-06,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
79,10,2012,2,20,1.00E-07,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
80,10,2012,2,20,1.00E-01,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,
80,10,2012,2,20,1.00E-02,3,1,NA,3,0,0,0,20,21,NA,NA,NA,NA,
80,10,2012,2,20,1.00E-03,3,0,NA,2,0,0,0,20,21,NA,NA,NA,NA,
80,10,2012,2,20,1.00E-04,2,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
80,10,2012,2,20,1.00E-05,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
80,10,2012,2,20,1.00E-06,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
80,10,2012,2,20,1.00E-07,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,
81,10,2012,3,21,1.00E-01,3,3,1,3,0,1,1,22,21,NA,NA,NA,NA,
81,10,2012,3,21,1.00E-02,3,3,1,2,0,0,0,22,21,NA,NA,NA,NA,
81,10,2012,3,21,1.00E-03,3,1,0,0,0,0,0,22,21,NA,NA,NA,NA,
81,10,2012,3,21,1.00E-04,1,0,0,1,0,0,0,22,21,NA,NA,NA,NA,
81,10,2012,3,21,1.00E-05,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
81,10,2012,3,21,1.00E-06,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
81,10,2012,3,21,1.00E-07,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
82,10,2012,3,21,1.00E-01,3,3,2,3,1,1,1,22,21,NA,NA,NA,NA,
82,10,2012,3,21,1.00E-02,3,1,0,3,0,0,0,22,21,NA,NA,NA,NA,
82,10,2012,3,21,1.00E-03,3,0,0,1,0,0,0,22,21,NA,NA,NA,NA,
82,10,2012,3,21,1.00E-04,3,0,0,2,0,0,0,22,21,NA,NA,NA,NA,
82,10,2012,3,21,1.00E-05,3,1,0,0,0,0,0,22,21,NA,NA,NA,NA,
82,10,2012,3,21,1.00E-06,2,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
82,10,2012,3,21,1.00E-07,3,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
83,10,2012,3,21,1.00E-01,3,3,1,3,0,0,0,22,21,NA,NA,NA,NA,
83,10,2012,3,21,1.00E-02,3,3,0,3,0,0,0,22,21,NA,NA,NA,NA,
83,10,2012,3,21,1.00E-03,3,1,1,2,0,0,0,22,21,NA,NA,NA,NA,
83,10,2012,3,21,1.00E-04,3,1,0,1,0,0,0,22,21,NA,NA,NA,NA,
83,10,2012,3,21,1.00E-05,1,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
83,10,2012,3,21,1.00E-06,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
83,10,2012,3,21,1.00E-07,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
84,10,2012,3,21,1.00E-01,3,3,2,3,0,0,0,22,21,NA,NA,NA,NA,
84,10,2012,3,21,1.00E-02,3,1,0,2,0,0,0,22,21,NA,NA,NA,NA,
84,10,2012,3,21,1.00E-03,3,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
84,10,2012,3,21,1.00E-04,1,1,1,1,0,0,0,22,21,NA,NA,NA,NA,
84,10,2012,3,21,1.00E-05,1,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
84,10,2012,3,21,1.00E-06,2,0,0,0,0,0,0,22,21,NA,NA,NA,NA,
84,10,2012,3,21,1.00E-07,1,1,1,0,0,0,0,22,21,NA,NA,NA,NA,
85,11,2012,1,22,1.00E-01,3,0,NA,2,0,0,0,8,14,NA,NA,NA,NA,
85,11,2012,1,22,1.00E-02,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
85,11,2012,1,22,1.00E-03,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
85,11,2012,1,22,1.00E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
85,11,2012,1,22,1.00E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
85,11,2012,1,22,1.00E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
85,11,2012,1,22,1.00E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
86,11,2012,1,22,1.00E-01,3,3,NA,3,0,0,0,8,14,NA,NA,NA,NA,
86,11,2012,1,22,1.00E-02,3,1,NA,1,0,0,0,8,14,NA,NA,NA,NA,
86,11,2012,1,22,1.00E-03,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
86,11,2012,1,22,1.00E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
86,11,2012,1,22,1.00E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
86,11,2012,1,22,1.00E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
86,11,2012,1,22,1.00E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
87,11,2012,1,22,1.00E-01,3,0,NA,3,0,0,0,8,14,NA,NA,NA,NA,
87,11,2012,1,22,1.00E-02,3,1,NA,0,0,0,0,8,14,NA,NA,NA,NA,
87,11,2012,1,22,1.00E-03,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
87,11,2012,1,22,1.00E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
87,11,2012,1,22,1.00E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
87,11,2012,1,22,1.00E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
87,11,2012,1,22,1.00E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
88,11,2012,1,22,1.00E-01,3,0,NA,2,0,0,0,8,14,NA,NA,NA,NA,
88,11,2012,1,22,1.00E-02,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
88,11,2012,1,22,1.00E-03,2,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
88,11,2012,1,22,1.00E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
88,11,2012,1,22,1.00E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
88,11,2012,1,22,1.00E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
88,11,2012,1,22,1.00E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,
89,11,2012,2,23,1.00E-01,3,0,NA,2,0,0,0,9,21,NA,NA,NA,NA,
89,11,2012,2,23,1.00E-02,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
89,11,2012,2,23,1.00E-03,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
89,11,2012,2,23,1.00E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
89,11,2012,2,23,1.00E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
89,11,2012,2,23,1.00E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
89,11,2012,2,23,1.00E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
90,11,2012,2,23,1.00E-01,3,0,NA,3,0,0,0,9,21,NA,NA,NA,NA,
90,11,2012,2,23,1.00E-02,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
90,11,2012,2,23,1.00E-03,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
90,11,2012,2,23,1.00E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
90,11,2012,2,23,1.00E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
90,11,2012,2,23,1.00E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
90,11,2012,2,23,1.00E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
91,11,2012,2,23,1.00E-01,3,1,NA,1,0,0,0,9,21,NA,NA,NA,NA,
91,11,2012,2,23,1.00E-02,3,0,NA,1,0,0,0,9,21,NA,NA,NA,NA,
91,11,2012,2,23,1.00E-03,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
91,11,2012,2,23,1.00E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
91,11,2012,2,23,1.00E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
91,11,2012,2,23,1.00E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
91,11,2012,2,23,1.00E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
92,11,2012,2,23,1.00E-01,3,0,NA,3,0,0,0,9,21,NA,NA,NA,NA,
92,11,2012,2,23,1.00E-02,3,0,NA,1,0,0,0,9,21,NA,NA,NA,NA,
92,11,2012,2,23,1.00E-03,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
92,11,2012,2,23,1.00E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
92,11,2012,2,23,1.00E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
92,11,2012,2,23,1.00E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
92,11,2012,2,23,1.00E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,
93,4,2014,1,24,1.00E-01,3,1,0,0,0,0,0,14,11,NA,NA,NA,NA,
93,4,2014,1,24,1.00E-02,3,2,0,0,0,0,0,14,11,NA,NA,NA,NA,
93,4,2014,1,24,1.00E-03,1,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
93,4,2014,1,24,1.00E-04,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
93,4,2014,1,24,1.00E-05,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
93,4,2014,1,24,1.00E-06,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
94,4,2014,1,24,1.00E-01,3,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
94,4,2014,1,24,1.00E-02,3,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
94,4,2014,1,24,1.00E-03,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
94,4,2014,1,24,1.00E-04,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
94,4,2014,1,24,1.00E-05,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
94,4,2014,1,24,1.00E-06,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
95,4,2014,1,24,1.00E-01,3,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
95,4,2014,1,24,1.00E-02,3,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
95,4,2014,1,24,1.00E-03,1,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
95,4,2014,1,24,1.00E-04,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
95,4,2014,1,24,1.00E-05,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
95,4,2014,1,24,1.00E-06,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
96,4,2014,1,24,1.00E-01,3,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
96,4,2014,1,24,1.00E-02,3,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
96,4,2014,1,24,1.00E-03,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
96,4,2014,1,24,1.00E-04,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
96,4,2014,1,24,1.00E-05,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
96,4,2014,1,24,1.00E-06,0,0,0,0,0,0,0,14,11,NA,NA,NA,NA,
97,4,2014,2,25,1.00E-01,3,0,0,1,1,0,1,15,19,NA,NA,NA,NA,
97,4,2014,2,25,1.00E-02,3,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
97,4,2014,2,25,1.00E-03,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
97,4,2014,2,25,1.00E-04,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
97,4,2014,2,25,1.00E-05,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
97,4,2014,2,25,1.00E-06,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
98,4,2014,2,25,1.00E-01,3,0,0,2,0,0,0,15,19,NA,NA,NA,NA,
98,4,2014,2,25,1.00E-02,3,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
98,4,2014,2,25,1.00E-03,1,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
98,4,2014,2,25,1.00E-04,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
98,4,2014,2,25,1.00E-05,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
98,4,2014,2,25,1.00E-06,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
99,4,2014,2,25,1.00E-01,3,0,0,2,0,0,0,15,19,NA,NA,NA,NA,
99,4,2014,2,25,1.00E-02,3,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
99,4,2014,2,25,1.00E-03,3,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
99,4,2014,2,25,1.00E-04,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
99,4,2014,2,25,1.00E-05,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
99,4,2014,2,25,1.00E-06,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
100,4,2014,2,25,1.00E-01,3,0,0,3,2,0,2,15,19,NA,NA,NA,NA,
100,4,2014,2,25,1.00E-02,3,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
100,4,2014,2,25,1.00E-03,2,1,0,0,0,0,0,15,19,NA,NA,NA,NA,
100,4,2014,2,25,1.00E-04,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
100,4,2014,2,25,1.00E-05,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
100,4,2014,2,25,1.00E-06,0,0,0,0,0,0,0,15,19,NA,NA,NA,NA,
101,4,2014,4,26,1.00E-01,3,0,0,1,0,0,0,14,34,NA,NA,NA,NA,
101,4,2014,4,26,1.00E-02,2,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
101,4,2014,4,26,1.00E-03,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
101,4,2014,4,26,1.00E-04,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
101,4,2014,4,26,1.00E-05,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
101,4,2014,4,26,1.00E-06,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
102,4,2014,4,26,1.00E-01,3,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
102,4,2014,4,26,1.00E-02,1,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
102,4,2014,4,26,1.00E-03,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
102,4,2014,4,26,1.00E-04,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
102,4,2014,4,26,1.00E-05,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
102,4,2014,4,26,1.00E-06,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
103,4,2014,4,26,1.00E-01,3,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
103,4,2014,4,26,1.00E-02,1,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
103,4,2014,4,26,1.00E-03,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
103,4,2014,4,26,1.00E-04,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
103,4,2014,4,26,1.00E-05,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
103,4,2014,4,26,1.00E-06,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
104,4,2014,4,26,1.00E-01,3,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
104,4,2014,4,26,1.00E-02,2,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
104,4,2014,4,26,1.00E-03,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
104,4,2014,4,26,1.00E-04,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
104,4,2014,4,26,1.00E-05,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
104,4,2014,4,26,1.00E-06,0,0,0,0,0,0,0,14,34,NA,NA,NA,NA,
105,5,2014,1,27,1.00E-01,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
105,5,2014,1,27,1.00E-02,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
105,5,2014,1,27,1.00E-03,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
105,5,2014,1,27,1.00E-04,2,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
105,5,2014,1,27,1.00E-05,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
105,5,2014,1,27,1.00E-06,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
106,5,2014,1,27,1.00E-01,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
106,5,2014,1,27,1.00E-02,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
106,5,2014,1,27,1.00E-03,3,1,0,1,0,0,0,18,8,NA,NA,NA,NA,
106,5,2014,1,27,1.00E-04,1,0,0,1,0,0,0,18,8,NA,NA,NA,NA,
106,5,2014,1,27,1.00E-05,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
106,5,2014,1,27,1.00E-06,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
107,5,2014,1,27,1.00E-01,3,2,0,0,0,0,0,18,8,NA,NA,NA,NA,
107,5,2014,1,27,1.00E-02,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
107,5,2014,1,27,1.00E-03,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
107,5,2014,1,27,1.00E-04,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
107,5,2014,1,27,1.00E-05,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
107,5,2014,1,27,1.00E-06,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
108,5,2014,1,27,1.00E-01,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
108,5,2014,1,27,1.00E-02,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
108,5,2014,1,27,1.00E-03,3,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
108,5,2014,1,27,1.00E-04,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
108,5,2014,1,27,1.00E-05,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
108,5,2014,1,27,1.00E-06,0,0,0,0,0,0,0,18,8,NA,NA,NA,NA,
109,5,2014,2,28,1.00E-01,3,0,0,1,1,0,1,16,13,NA,NA,NA,NA,
109,5,2014,2,28,1.00E-02,3,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
109,5,2014,2,28,1.00E-03,3,0,0,1,0,0,0,16,13,NA,NA,NA,NA,
109,5,2014,2,28,1.00E-04,1,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
109,5,2014,2,28,1.00E-05,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
109,5,2014,2,28,1.00E-06,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
110,5,2014,2,28,1.00E-01,3,0,0,1,0,0,0,16,13,NA,NA,NA,NA,
110,5,2014,2,28,1.00E-02,3,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
110,5,2014,2,28,1.00E-03,2,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
110,5,2014,2,28,1.00E-04,1,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
110,5,2014,2,28,1.00E-05,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
110,5,2014,2,28,1.00E-06,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
111,5,2014,2,28,1.00E-01,3,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
111,5,2014,2,28,1.00E-02,3,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
111,5,2014,2,28,1.00E-03,3,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
111,5,2014,2,28,1.00E-04,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
111,5,2014,2,28,1.00E-05,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
111,5,2014,2,28,1.00E-06,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
112,5,2014,2,28,1.00E-01,3,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
112,5,2014,2,28,1.00E-02,3,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
112,5,2014,2,28,1.00E-03,3,0,0,1,0,0,0,16,13,NA,NA,NA,NA,
112,5,2014,2,28,1.00E-04,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
112,5,2014,2,28,1.00E-05,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
112,5,2014,2,28,1.00E-06,0,0,0,0,0,0,0,16,13,NA,NA,NA,NA,
113,5,2014,4,29,1.00E-01,3,0,0,1,0,0,0,16,34,NA,NA,NA,NA,
113,5,2014,4,29,1.00E-02,3,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
113,5,2014,4,29,1.00E-03,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
113,5,2014,4,29,1.00E-04,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
113,5,2014,4,29,1.00E-05,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
113,5,2014,4,29,1.00E-06,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
114,5,2014,4,29,1.00E-01,3,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
114,5,2014,4,29,1.00E-02,1,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
114,5,2014,4,29,1.00E-03,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
114,5,2014,4,29,1.00E-04,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
114,5,2014,4,29,1.00E-05,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
114,5,2014,4,29,1.00E-06,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
115,5,2014,4,29,1.00E-01,3,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
115,5,2014,4,29,1.00E-02,3,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
115,5,2014,4,29,1.00E-03,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
115,5,2014,4,29,1.00E-04,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
115,5,2014,4,29,1.00E-05,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
115,5,2014,4,29,1.00E-06,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
116,5,2014,4,29,1.00E-01,3,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
116,5,2014,4,29,1.00E-02,1,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
116,5,2014,4,29,1.00E-03,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
116,5,2014,4,29,1.00E-04,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
116,5,2014,4,29,1.00E-05,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
116,5,2014,4,29,1.00E-06,0,0,0,0,0,0,0,16,34,NA,NA,NA,NA,
117,5,2014,1,30,1.00E-01,3,3,3,0,0,0,0,21,7,NA,NA,NA,NA,
117,5,2014,1,30,1.00E-02,3,3,2,0,0,0,0,21,7,NA,NA,NA,NA,
117,5,2014,1,30,1.00E-03,3,1,0,0,0,0,0,21,7,NA,NA,NA,NA,
117,5,2014,1,30,1.00E-04,3,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
117,5,2014,1,30,1.00E-05,0,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
117,5,2014,1,30,1.00E-06,0,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
118,5,2014,1,30,1.00E-01,3,3,3,2,0,0,0,21,7,NA,NA,NA,NA,
118,5,2014,1,30,1.00E-02,3,3,3,2,0,0,0,21,7,NA,NA,NA,NA,
118,5,2014,1,30,1.00E-03,3,3,2,0,0,0,0,21,7,NA,NA,NA,NA,
118,5,2014,1,30,1.00E-04,3,2,0,0,0,0,0,21,7,NA,NA,NA,NA,
118,5,2014,1,30,1.00E-05,0,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
118,5,2014,1,30,1.00E-06,0,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
119,5,2014,1,30,1.00E-01,3,3,3,0,0,0,0,21,7,NA,NA,NA,NA,
119,5,2014,1,30,1.00E-02,3,3,1,0,0,0,0,21,7,NA,NA,NA,NA,
119,5,2014,1,30,1.00E-03,3,2,0,0,0,0,0,21,7,NA,NA,NA,NA,
119,5,2014,1,30,1.00E-04,3,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
119,5,2014,1,30,1.00E-05,1,1,0,0,0,0,0,21,7,NA,NA,NA,NA,
119,5,2014,1,30,1.00E-06,0,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
120,5,2014,1,30,1.00E-01,3,3,3,1,0,0,0,21,7,NA,NA,NA,NA,
120,5,2014,1,30,1.00E-02,3,3,3,0,0,0,0,21,7,NA,NA,NA,NA,
120,5,2014,1,30,1.00E-03,3,2,0,0,0,0,0,21,7,NA,NA,NA,NA,
120,5,2014,1,30,1.00E-04,3,1,0,0,0,0,0,21,7,NA,NA,NA,NA,
120,5,2014,1,30,1.00E-05,0,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
120,5,2014,1,30,1.00E-06,0,0,0,0,0,0,0,21,7,NA,NA,NA,NA,
121,5,2014,2,31,1.00E-01,3,3,3,3,3,2,3,21,17,NA,NA,NA,NA,
121,5,2014,2,31,1.00E-02,3,3,2,3,0,0,0,21,17,NA,NA,NA,NA,
121,5,2014,2,31,1.00E-03,3,2,0,1,0,0,0,21,17,NA,NA,NA,NA,
121,5,2014,2,31,1.00E-04,1,1,0,2,0,0,0,21,17,NA,NA,NA,NA,
121,5,2014,2,31,1.00E-05,0,0,0,0,0,0,0,21,17,NA,NA,NA,NA,
121,5,2014,2,31,1.00E-06,0,0,0,0,0,0,0,21,17,NA,NA,NA,NA,
122,5,2014,2,31,1.00E-01,3,3,3,3,3,3,3,21,17,NA,NA,NA,NA,
122,5,2014,2,31,1.00E-02,3,3,0,3,1,0,1,21,17,NA,NA,NA,NA,
122,5,2014,2,31,1.00E-03,3,2,0,2,0,0,0,21,17,NA,NA,NA,NA,
122,5,2014,2,31,1.00E-04,2,0,0,1,0,0,0,21,17,NA,NA,NA,NA,
122,5,2014,2,31,1.00E-05,0,0,0,0,0,0,0,21,17,NA,NA,NA,NA,
122,5,2014,2,31,1.00E-06,0,0,0,0,0,0,0,21,17,NA,NA,NA,NA,
123,5,2014,2,31,1.00E-01,3,3,3,3,3,3,3,21,17,NA,NA,NA,NA,
